transaction_id,merchant_id,merchant_name,customer_id,customer_name,customer_email,amount,currency,payment_method,card_network,card_last4,status,error_code,error_message,created_at,captured_at
TXN_21710,MER_004,TechCorp Inc,CUST_6955,Customer 11710,cust11710@example.com,15437.99,INR,card,MASTERCARD,6252,captured,,,2026-09-17 14:20:00,2026-09-17 14:20:52
TXN_21711,MER_003,ApexRetail,CUST_3155,Customer 11711,cust11711@example.com,8027.86,INR,card,VISA,1675,captured,,,2026-09-17 14:22:00,2026-09-17 14:22:23
TXN_21712,MER_003,ApexRetail,CUST_4807,Customer 11712,cust11712@example.com,3155.64,INR,netbanking,,,captured,,,2026-09-17 14:24:00,2026-09-17 14:24:58
TXN_21713,MER_002,GreenLeaf Pharmacy,CUST_3898,Customer 11713,cust11713@example.com,12419.67,INR,card,VISA,5926,captured,,,2026-09-17 14:26:00,2026-09-17 14:26:41
TXN_21714,MER_005,FakeCompany,CUST_1267,Customer 11714,cust11714@example.com,12488.91,INR,upi,,,captured,,,2026-09-17 14:28:00,2026-09-17 14:28:22
TXN_21715,MER_003,ApexRetail,CUST_7489,Customer 11715,cust11715@example.com,12478.55,INR,netbanking,,,captured,,,2026-09-17 14:30:00,2026-09-17 14:30:50
TXN_21716,MER_004,TechCorp Inc,CUST_1378,Customer 11716,cust11716@example.com,10009.78,INR,card,RUPAY,5523,captured,,,2026-09-17 14:32:00,2026-09-17 14:32:52
TXN_21717,MER_005,FakeCompany,CUST_8258,Customer 11717,cust11717@example.com,9852.08,INR,wallet,,,captured,,,2026-09-17 14:34:00,2026-09-17 14:34:51
TXN_21718,MER_002,GreenLeaf Pharmacy,CUST_9671,Customer 11718,cust11718@example.com,20308.3,INR,netbanking,,,captured,,,2026-09-17 14:36:00,2026-09-17 14:36:24
TXN_21719,MER_002,GreenLeaf Pharmacy,CUST_7092,Customer 11719,cust11719@example.com,23226.99,INR,upi,,,captured,,,2026-09-17 14:38:00,2026-09-17 14:38:21
TXN_21720,MER_005,FakeCompany,CUST_9642,Customer 11720,cust11720@example.com,3179.14,INR,netbanking,,,captured,,,2026-09-17 14:40:00,2026-09-17 14:40:20
TXN_21721,MER_003,ApexRetail,CUST_3623,Customer 11721,cust11721@example.com,14392.48,INR,upi,,,captured,,,2026-09-17 14:42:00,2026-09-17 14:42:32
TXN_21722,MER_004,TechCorp Inc,CUST_9495,Customer 11722,cust11722@example.com,8980.82,INR,wallet,,,captured,,,2026-09-17 14:44:00,2026-09-17 14:44:40
TXN_21723,MER_001,QuickBites Restaurant,CUST_5677,Customer 11723,cust11723@example.com,14921.73,INR,upi,,,captured,,,2026-09-17 14:46:00,2026-09-17 14:46:32
TXN_21724,MER_004,TechCorp Inc,CUST_2157,Customer 11724,cust11724@example.com,6231.12,INR,netbanking,,,captured,,,2026-09-17 14:48:00,2026-09-17 14:48:59
TXN_21725,MER_003,ApexRetail,CUST_6380,Customer 11725,cust11725@example.com,3037.35,INR,card,MASTERCARD,6216,captured,,,2026-09-17 14:50:00,2026-09-17 14:50:18
TXN_21726,MER_001,QuickBites Restaurant,CUST_5872,Customer 11726,cust11726@example.com,352.88,INR,wallet,,,captured,,,2026-09-17 14:52:00,2026-09-17 14:52:54
TXN_21727,MER_002,GreenLeaf Pharmacy,CUST_3757,Customer 11727,cust11727@example.com,4408.14,INR,card,RUPAY,8143,captured,,,2026-09-17 14:54:00,2026-09-17 14:55:00
TXN_21728,MER_003,ApexRetail,CUST_7782,Customer 11728,cust11728@example.com,4000.95,INR,card,RUPAY,7327,captured,,,2026-09-17 14:56:00,2026-09-17 14:56:10
TXN_21729,MER_001,QuickBites Restaurant,CUST_7416,Customer 11729,cust11729@example.com,17861.95,INR,wallet,,,captured,,,2026-09-17 14:58:00,2026-09-17 14:58:14
TXN_21730,MER_003,ApexRetail,CUST_1099,Customer 11730,cust11730@example.com,15306.36,INR,upi,,,captured,,,2026-09-17 15:00:00,2026-09-17 15:00:46
TXN_21731,MER_001,QuickBites Restaurant,CUST_7196,Customer 11731,cust11731@example.com,155.71,INR,wallet,,,failed,ERR_01,Insufficient Funds,2026-09-17 15:02:00,
TXN_21732,MER_001,QuickBites Restaurant,CUST_7501,Customer 11732,cust11732@example.com,18432.63,INR,upi,,,captured,,,2026-09-17 15:04:00,2026-09-17 15:04:45
TXN_21733,MER_001,QuickBites Restaurant,CUST_8437,Customer 11733,cust11733@example.com,5159.48,INR,card,MASTERCARD,3211,captured,,,2026-09-17 15:06:00,2026-09-17 15:06:37
TXN_21734,MER_001,QuickBites Restaurant,CUST_4543,Customer 11734,cust11734@example.com,22959.86,INR,wallet,,,captured,,,2026-09-17 15:08:00,2026-09-17 15:08:47
TXN_21735,MER_004,TechCorp Inc,CUST_5803,Customer 11735,cust11735@example.com,22015.35,INR,wallet,,,captured,,,2026-09-17 15:10:00,2026-09-17 15:10:17
TXN_21736,MER_001,QuickBites Restaurant,CUST_2769,Customer 11736,cust11736@example.com,5681.12,INR,upi,,,captured,,,2026-09-17 15:12:00,2026-09-17 15:12:44
TXN_21737,MER_003,ApexRetail,CUST_2378,Customer 11737,cust11737@example.com,15445.77,INR,wallet,,,captured,,,2026-09-17 15:14:00,2026-09-17 15:14:52
TXN_21738,MER_004,TechCorp Inc,CUST_6057,Customer 11738,cust11738@example.com,13693.39,INR,card,VISA,1541,captured,,,2026-09-17 15:16:00,2026-09-17 15:16:36
TXN_21739,MER_001,QuickBites Restaurant,CUST_2236,Customer 11739,cust11739@example.com,7683.07,INR,wallet,,,captured,,,2026-09-17 15:18:00,2026-09-17 15:18:18
TXN_21740,MER_005,FakeCompany,CUST_3957,Customer 11740,cust11740@example.com,19869.01,INR,netbanking,,,captured,,,2026-09-17 15:20:00,2026-09-17 15:20:41
TXN_21741,MER_003,ApexRetail,CUST_5871,Customer 11741,cust11741@example.com,13357.13,INR,upi,,,captured,,,2026-09-17 15:22:00,2026-09-17 15:22:10
TXN_21742,MER_001,QuickBites Restaurant,CUST_2612,Customer 11742,cust11742@example.com,3707.46,INR,wallet,,,captured,,,2026-09-17 15:24:00,2026-09-17 15:24:47
TXN_21743,MER_001,QuickBites Restaurant,CUST_5271,Customer 11743,cust11743@example.com,465.52,INR,card,MASTERCARD,8142,captured,,,2026-09-17 15:26:00,2026-09-17 15:26:38
TXN_21744,MER_002,GreenLeaf Pharmacy,CUST_2866,Customer 11744,cust11744@example.com,9070.76,INR,netbanking,,,captured,,,2026-09-17 15:28:00,2026-09-17 15:28:21
TXN_21745,MER_002,GreenLeaf Pharmacy,CUST_5091,Customer 11745,cust11745@example.com,22504.13,INR,upi,,,captured,,,2026-09-17 15:30:00,2026-09-17 15:31:00
TXN_21746,MER_005,FakeCompany,CUST_6442,Customer 11746,cust11746@example.com,8003.78,INR,netbanking,,,captured,,,2026-09-17 15:32:00,2026-09-17 15:32:29
TXN_21747,MER_004,TechCorp Inc,CUST_8864,Customer 11747,cust11747@example.com,18590.06,INR,wallet,,,captured,,,2026-09-17 15:34:00,2026-09-17 15:34:46
TXN_21748,MER_005,FakeCompany,CUST_1201,Customer 11748,cust11748@example.com,13218.01,INR,upi,,,captured,,,2026-09-17 15:36:00,2026-09-17 15:36:42
TXN_21749,MER_005,FakeCompany,CUST_4453,Customer 11749,cust11749@example.com,8984.84,INR,netbanking,,,captured,,,2026-09-17 15:38:00,2026-09-17 15:38:25
TXN_21750,MER_001,QuickBites Restaurant,CUST_6994,Customer 11750,cust11750@example.com,2119.01,INR,netbanking,,,captured,,,2026-09-17 15:40:00,2026-09-17 15:40:35
TXN_21751,MER_005,FakeCompany,CUST_7409,Customer 11751,cust11751@example.com,10237.08,INR,netbanking,,,captured,,,2026-09-17 15:42:00,2026-09-17 15:42:36
TXN_21752,MER_001,QuickBites Restaurant,CUST_9313,Customer 11752,cust11752@example.com,20632.82,INR,netbanking,,,captured,,,2026-09-17 15:44:00,2026-09-17 15:44:29
TXN_21753,MER_001,QuickBites Restaurant,CUST_4884,Customer 11753,cust11753@example.com,6888.29,INR,upi,,,captured,,,2026-09-17 15:46:00,2026-09-17 15:46:31
TXN_21754,MER_003,ApexRetail,CUST_6660,Customer 11754,cust11754@example.com,16725.77,INR,wallet,,,captured,,,2026-09-17 15:48:00,2026-09-17 15:48:53
TXN_21755,MER_003,ApexRetail,CUST_9267,Customer 11755,cust11755@example.com,3516.49,INR,wallet,,,captured,,,2026-09-17 15:50:00,2026-09-17 15:50:39
TXN_21756,MER_005,FakeCompany,CUST_4189,Customer 11756,cust11756@example.com,19651.12,INR,card,MASTERCARD,2522,captured,,,2026-09-17 15:52:00,2026-09-17 15:52:13
TXN_21757,MER_005,FakeCompany,CUST_2673,Customer 11757,cust11757@example.com,24862.81,INR,netbanking,,,captured,,,2026-09-17 15:54:00,2026-09-17 15:54:45
TXN_21758,MER_003,ApexRetail,CUST_9803,Customer 11758,cust11758@example.com,2584.22,INR,card,MASTERCARD,6440,captured,,,2026-09-17 15:56:00,2026-09-17 15:56:52
TXN_21759,MER_004,TechCorp Inc,CUST_1336,Customer 11759,cust11759@example.com,5564.89,INR,netbanking,,,captured,,,2026-09-17 15:58:00,2026-09-17 15:59:00
TXN_21760,MER_002,GreenLeaf Pharmacy,CUST_6819,Customer 11760,cust11760@example.com,16056.67,INR,netbanking,,,captured,,,2026-09-17 16:00:00,2026-09-17 16:00:38
TXN_21761,MER_003,ApexRetail,CUST_5048,Customer 11761,cust11761@example.com,23039.73,INR,card,MASTERCARD,9936,captured,,,2026-09-17 16:02:00,2026-09-17 16:02:53
TXN_21762,MER_003,ApexRetail,CUST_1063,Customer 11762,cust11762@example.com,24329.39,INR,card,RUPAY,9812,captured,,,2026-09-17 16:04:00,2026-09-17 16:04:19
TXN_21763,MER_003,ApexRetail,CUST_1099,Customer 11763,cust11763@example.com,20254.5,INR,wallet,,,failed,ERR_01,Insufficient Funds,2026-09-17 16:06:00,
TXN_21764,MER_003,ApexRetail,CUST_6393,Customer 11764,cust11764@example.com,16696.27,INR,upi,,,captured,,,2026-09-17 16:08:00,2026-09-17 16:08:31
TXN_21765,MER_005,FakeCompany,CUST_9873,Customer 11765,cust11765@example.com,6700.96,INR,wallet,,,captured,,,2026-09-17 16:10:00,2026-09-17 16:10:18
TXN_21766,MER_003,ApexRetail,CUST_8426,Customer 11766,cust11766@example.com,20033.12,INR,netbanking,,,captured,,,2026-09-17 16:12:00,2026-09-17 16:12:12
TXN_21767,MER_003,ApexRetail,CUST_4905,Customer 11767,cust11767@example.com,14181.4,INR,card,RUPAY,3724,captured,,,2026-09-17 16:14:00,2026-09-17 16:14:50
TXN_21768,MER_005,FakeCompany,CUST_6396,Customer 11768,cust11768@example.com,18047.82,INR,wallet,,,captured,,,2026-09-17 16:16:00,2026-09-17 16:16:32
TXN_21769,MER_003,ApexRetail,CUST_2598,Customer 11769,cust11769@example.com,22412.59,INR,card,MASTERCARD,4360,captured,,,2026-09-17 16:18:00,2026-09-17 16:18:13
TXN_21770,MER_001,QuickBites Restaurant,CUST_6750,Customer 11770,cust11770@example.com,23886.39,INR,wallet,,,captured,,,2026-09-17 16:20:00,2026-09-17 16:20:26
TXN_21771,MER_001,QuickBites Restaurant,CUST_7190,Customer 11771,cust11771@example.com,7552.74,INR,card,RUPAY,1142,captured,,,2026-09-17 16:22:00,2026-09-17 16:22:33
TXN_21772,MER_002,GreenLeaf Pharmacy,CUST_7457,Customer 11772,cust11772@example.com,20112.26,INR,card,MASTERCARD,3017,captured,,,2026-09-17 16:24:00,2026-09-17 16:24:45
TXN_21773,MER_002,GreenLeaf Pharmacy,CUST_7864,Customer 11773,cust11773@example.com,11332.69,INR,card,VISA,6268,captured,,,2026-09-17 16:26:00,2026-09-17 16:26:42
TXN_21774,MER_003,ApexRetail,CUST_4921,Customer 11774,cust11774@example.com,12280.57,INR,card,VISA,8789,captured,,,2026-09-17 16:28:00,2026-09-17 16:28:29
TXN_21775,MER_005,FakeCompany,CUST_6945,Customer 11775,cust11775@example.com,24636.14,INR,upi,,,failed,ERR_01,Insufficient Funds,2026-09-17 16:30:00,
TXN_21776,MER_001,QuickBites Restaurant,CUST_3778,Customer 11776,cust11776@example.com,3101.18,INR,wallet,,,failed,ERR_01,Insufficient Funds,2026-09-17 16:32:00,
TXN_21777,MER_003,ApexRetail,CUST_3136,Customer 11777,cust11777@example.com,5279.16,INR,card,VISA,1961,captured,,,2026-09-17 16:34:00,2026-09-17 16:34:16
TXN_21778,MER_003,ApexRetail,CUST_2260,Customer 11778,cust11778@example.com,20973.66,INR,card,RUPAY,2653,captured,,,2026-09-17 16:36:00,2026-09-17 16:36:50
TXN_21779,MER_001,QuickBites Restaurant,CUST_1975,Customer 11779,cust11779@example.com,8141.9,INR,netbanking,,,captured,,,2026-09-17 16:38:00,2026-09-17 16:38:17
TXN_21780,MER_001,QuickBites Restaurant,CUST_9225,Customer 11780,cust11780@example.com,24879.56,INR,card,MASTERCARD,5391,captured,,,2026-09-17 16:40:00,2026-09-17 16:40:25
TXN_21781,MER_003,ApexRetail,CUST_7624,Customer 11781,cust11781@example.com,2665.49,INR,wallet,,,captured,,,2026-09-17 16:42:00,2026-09-17 16:42:43
TXN_21782,MER_003,ApexRetail,CUST_1230,Customer 11782,cust11782@example.com,22926.5,INR,card,MASTERCARD,8876,captured,,,2026-09-17 16:44:00,2026-09-17 16:44:47
TXN_21783,MER_005,FakeCompany,CUST_2632,Customer 11783,cust11783@example.com,19739.55,INR,card,RUPAY,3654,captured,,,2026-09-17 16:46:00,2026-09-17 16:46:39
TXN_21784,MER_001,QuickBites Restaurant,CUST_1468,Customer 11784,cust11784@example.com,5626.76,INR,card,MASTERCARD,1792,captured,,,2026-09-17 16:48:00,2026-09-17 16:48:28
TXN_21785,MER_001,QuickBites Restaurant,CUST_1004,Customer 11785,cust11785@example.com,11187.38,INR,upi,,,captured,,,2026-09-17 16:50:00,2026-09-17 16:50:53
TXN_21786,MER_005,FakeCompany,CUST_7328,Customer 11786,cust11786@example.com,8649.75,INR,wallet,,,captured,,,2026-09-17 16:52:00,2026-09-17 16:52:45
TXN_21787,MER_005,FakeCompany,CUST_5325,Customer 11787,cust11787@example.com,23221.56,INR,netbanking,,,captured,,,2026-09-17 16:54:00,2026-09-17 16:54:40
TXN_21788,MER_005,FakeCompany,CUST_4617,Customer 11788,cust11788@example.com,10311.45,INR,wallet,,,captured,,,2026-09-17 16:56:00,2026-09-17 16:56:34
TXN_21789,MER_005,FakeCompany,CUST_1948,Customer 11789,cust11789@example.com,10137.97,INR,card,VISA,7747,captured,,,2026-09-17 16:58:00,2026-09-17 16:58:10
TXN_21790,MER_003,ApexRetail,CUST_7867,Customer 11790,cust11790@example.com,18528.86,INR,netbanking,,,captured,,,2026-09-17 17:00:00,2026-09-17 17:00:37
TXN_21791,MER_003,ApexRetail,CUST_6578,Customer 11791,cust11791@example.com,24467.33,INR,card,VISA,7819,captured,,,2026-09-17 17:02:00,2026-09-17 17:02:33
TXN_21792,MER_002,GreenLeaf Pharmacy,CUST_2663,Customer 11792,cust11792@example.com,4051.53,INR,netbanking,,,captured,,,2026-09-17 17:04:00,2026-09-17 17:04:10
TXN_21793,MER_002,GreenLeaf Pharmacy,CUST_5569,Customer 11793,cust11793@example.com,16166.14,INR,wallet,,,captured,,,2026-09-17 17:06:00,2026-09-17 17:06:17
TXN_21794,MER_002,GreenLeaf Pharmacy,CUST_5150,Customer 11794,cust11794@example.com,12630.71,INR,netbanking,,,captured,,,2026-09-17 17:08:00,2026-09-17 17:08:22
TXN_21795,MER_002,GreenLeaf Pharmacy,CUST_7315,Customer 11795,cust11795@example.com,21499.74,INR,wallet,,,captured,,,2026-09-17 17:10:00,2026-09-17 17:10:51
TXN_21796,MER_001,QuickBites Restaurant,CUST_8414,Customer 11796,cust11796@example.com,1030.93,INR,wallet,,,captured,,,2026-09-17 17:12:00,2026-09-17 17:12:51
TXN_21797,MER_003,ApexRetail,CUST_3387,Customer 11797,cust11797@example.com,1653.46,INR,wallet,,,captured,,,2026-09-17 17:14:00,2026-09-17 17:14:54
TXN_21798,MER_005,FakeCompany,CUST_4572,Customer 11798,cust11798@example.com,23377.66,INR,card,RUPAY,9694,captured,,,2026-09-17 17:16:00,2026-09-17 17:16:16
TXN_21799,MER_003,ApexRetail,CUST_8329,Customer 11799,cust11799@example.com,21245.91,INR,card,RUPAY,9369,captured,,,2026-09-17 17:18:00,2026-09-17 17:18:18
TXN_21800,MER_002,GreenLeaf Pharmacy,CUST_6207,Customer 11800,cust11800@example.com,15536.73,INR,netbanking,,,captured,,,2026-09-17 17:20:00,2026-09-17 17:20:32
TXN_21801,MER_005,FakeCompany,CUST_9171,Customer 11801,cust11801@example.com,758.47,INR,wallet,,,captured,,,2026-09-17 17:22:00,2026-09-17 17:22:19
TXN_21802,MER_003,ApexRetail,CUST_8660,Customer 11802,cust11802@example.com,17949.09,INR,upi,,,captured,,,2026-09-17 17:24:00,2026-09-17 17:24:10
TXN_21803,MER_002,GreenLeaf Pharmacy,CUST_6403,Customer 11803,cust11803@example.com,1978.0,INR,wallet,,,captured,,,2026-09-17 17:26:00,2026-09-17 17:26:31
TXN_21804,MER_004,TechCorp Inc,CUST_8709,Customer 11804,cust11804@example.com,21662.45,INR,netbanking,,,captured,,,2026-09-17 17:28:00,2026-09-17 17:28:40
TXN_21805,MER_005,FakeCompany,CUST_6568,Customer 11805,cust11805@example.com,21609.87,INR,upi,,,captured,,,2026-09-17 17:30:00,2026-09-17 17:30:58
TXN_21806,MER_002,GreenLeaf Pharmacy,CUST_1134,Customer 11806,cust11806@example.com,12401.57,INR,upi,,,captured,,,2026-09-17 17:32:00,2026-09-17 17:32:54
TXN_21807,MER_005,FakeCompany,CUST_6090,Customer 11807,cust11807@example.com,12990.88,INR,wallet,,,captured,,,2026-09-17 17:34:00,2026-09-17 17:34:38
TXN_21808,MER_001,QuickBites Restaurant,CUST_1224,Customer 11808,cust11808@example.com,23536.97,INR,card,RUPAY,2089,captured,,,2026-09-17 17:36:00,2026-09-17 17:36:43
TXN_21809,MER_003,ApexRetail,CUST_1333,Customer 11809,cust11809@example.com,12148.44,INR,upi,,,captured,,,2026-09-17 17:38:00,2026-09-17 17:38:14
TXN_21810,MER_004,TechCorp Inc,CUST_6177,Customer 11810,cust11810@example.com,11138.17,INR,wallet,,,captured,,,2026-09-17 17:40:00,2026-09-17 17:40:17
TXN_21811,MER_005,FakeCompany,CUST_1027,Customer 11811,cust11811@example.com,7417.34,INR,wallet,,,captured,,,2026-09-17 17:42:00,2026-09-17 17:42:28
TXN_21812,MER_005,FakeCompany,CUST_1151,Customer 11812,cust11812@example.com,1775.16,INR,upi,,,captured,,,2026-09-17 17:44:00,2026-09-17 17:44:42
TXN_21813,MER_001,QuickBites Restaurant,CUST_4607,Customer 11813,cust11813@example.com,15214.7,INR,card,MASTERCARD,2149,captured,,,2026-09-17 17:46:00,2026-09-17 17:46:34
TXN_21814,MER_004,TechCorp Inc,CUST_1756,Customer 11814,cust11814@example.com,10764.89,INR,card,RUPAY,2924,captured,,,2026-09-17 17:48:00,2026-09-17 17:48:18
TXN_21815,MER_004,TechCorp Inc,CUST_9529,Customer 11815,cust11815@example.com,4116.68,INR,card,RUPAY,6941,captured,,,2026-09-17 17:50:00,2026-09-17 17:50:40
TXN_21816,MER_005,FakeCompany,CUST_4522,Customer 11816,cust11816@example.com,9266.23,INR,netbanking,,,captured,,,2026-09-17 17:52:00,2026-09-17 17:52:21
TXN_21817,MER_001,QuickBites Restaurant,CUST_7761,Customer 11817,cust11817@example.com,19687.54,INR,upi,,,captured,,,2026-09-17 17:54:00,2026-09-17 17:54:45
TXN_21818,MER_005,FakeCompany,CUST_9947,Customer 11818,cust11818@example.com,2429.84,INR,netbanking,,,captured,,,2026-09-17 17:56:00,2026-09-17 17:56:31
TXN_21819,MER_004,TechCorp Inc,CUST_4910,Customer 11819,cust11819@example.com,16591.41,INR,wallet,,,captured,,,2026-09-17 17:58:00,2026-09-17 17:58:55
TXN_21820,MER_002,GreenLeaf Pharmacy,CUST_9337,Customer 11820,cust11820@example.com,22711.43,INR,card,MASTERCARD,2232,captured,,,2026-09-17 18:00:00,2026-09-17 18:00:58
TXN_21821,MER_004,TechCorp Inc,CUST_8026,Customer 11821,cust11821@example.com,15980.37,INR,wallet,,,captured,,,2026-09-17 18:02:00,2026-09-17 18:02:28
TXN_21822,MER_002,GreenLeaf Pharmacy,CUST_6135,Customer 11822,cust11822@example.com,18913.61,INR,upi,,,captured,,,2026-09-17 18:04:00,2026-09-17 18:04:25
TXN_21823,MER_004,TechCorp Inc,CUST_3964,Customer 11823,cust11823@example.com,7231.89,INR,netbanking,,,failed,ERR_01,Insufficient Funds,2026-09-17 18:06:00,
TXN_21824,MER_003,ApexRetail,CUST_7673,Customer 11824,cust11824@example.com,20206.12,INR,netbanking,,,captured,,,2026-09-17 18:08:00,2026-09-17 18:08:59
TXN_21825,MER_003,ApexRetail,CUST_9801,Customer 11825,cust11825@example.com,3038.46,INR,netbanking,,,captured,,,2026-09-17 18:10:00,2026-09-17 18:10:10
TXN_21826,MER_002,GreenLeaf Pharmacy,CUST_8859,Customer 11826,cust11826@example.com,8726.57,INR,netbanking,,,captured,,,2026-09-17 18:12:00,2026-09-17 18:12:38
TXN_21827,MER_003,ApexRetail,CUST_1778,Customer 11827,cust11827@example.com,5033.75,INR,upi,,,captured,,,2026-09-17 18:14:00,2026-09-17 18:14:18
TXN_21828,MER_002,GreenLeaf Pharmacy,CUST_8857,Customer 11828,cust11828@example.com,24149.61,INR,netbanking,,,captured,,,2026-09-17 18:16:00,2026-09-17 18:16:16
TXN_21829,MER_005,FakeCompany,CUST_3741,Customer 11829,cust11829@example.com,10853.57,INR,upi,,,captured,,,2026-09-17 18:18:00,2026-09-17 18:18:21
TXN_21830,MER_002,GreenLeaf Pharmacy,CUST_4153,Customer 11830,cust11830@example.com,1842.7,INR,upi,,,captured,,,2026-09-17 18:20:00,2026-09-17 18:20:41
TXN_21831,MER_001,QuickBites Restaurant,CUST_4889,Customer 11831,cust11831@example.com,3927.51,INR,card,MASTERCARD,4002,captured,,,2026-09-17 18:22:00,2026-09-17 18:22:28
TXN_21832,MER_004,TechCorp Inc,CUST_9629,Customer 11832,cust11832@example.com,23942.63,INR,netbanking,,,captured,,,2026-09-17 18:24:00,2026-09-17 18:24:29
TXN_21833,MER_003,ApexRetail,CUST_3233,Customer 11833,cust11833@example.com,21269.74,INR,upi,,,captured,,,2026-09-17 18:26:00,2026-09-17 18:26:21
TXN_21834,MER_001,QuickBites Restaurant,CUST_5148,Customer 11834,cust11834@example.com,18162.06,INR,wallet,,,captured,,,2026-09-17 18:28:00,2026-09-17 18:29:00
TXN_21835,MER_002,GreenLeaf Pharmacy,CUST_2840,Customer 11835,cust11835@example.com,15620.57,INR,netbanking,,,captured,,,2026-09-17 18:30:00,2026-09-17 18:30:45
TXN_21836,MER_005,FakeCompany,CUST_5388,Customer 11836,cust11836@example.com,17630.65,INR,wallet,,,captured,,,2026-09-17 18:32:00,2026-09-17 18:32:39
TXN_21837,MER_002,GreenLeaf Pharmacy,CUST_6041,Customer 11837,cust11837@example.com,14395.22,INR,netbanking,,,captured,,,2026-09-17 18:34:00,2026-09-17 18:34:37
TXN_21838,MER_001,QuickBites Restaurant,CUST_7710,Customer 11838,cust11838@example.com,8515.75,INR,wallet,,,failed,ERR_01,Insufficient Funds,2026-09-17 18:36:00,
TXN_21839,MER_005,FakeCompany,CUST_6338,Customer 11839,cust11839@example.com,23647.16,INR,wallet,,,captured,,,2026-09-17 18:38:00,2026-09-17 18:38:27
TXN_21840,MER_001,QuickBites Restaurant,CUST_8394,Customer 11840,cust11840@example.com,2220.99,INR,card,VISA,9940,captured,,,2026-09-17 18:40:00,2026-09-17 18:40:55
TXN_21841,MER_004,TechCorp Inc,CUST_4925,Customer 11841,cust11841@example.com,2324.07,INR,netbanking,,,captured,,,2026-09-17 18:42:00,2026-09-17 18:42:33
TXN_21842,MER_003,ApexRetail,CUST_9048,Customer 11842,cust11842@example.com,3530.76,INR,netbanking,,,captured,,,2026-09-17 18:44:00,2026-09-17 18:44:22
TXN_21843,MER_001,QuickBites Restaurant,CUST_9796,Customer 11843,cust11843@example.com,12783.05,INR,netbanking,,,captured,,,2026-09-17 18:46:00,2026-09-17 18:46:20
TXN_21844,MER_004,TechCorp Inc,CUST_3149,Customer 11844,cust11844@example.com,20872.05,INR,netbanking,,,captured,,,2026-09-17 18:48:00,2026-09-17 18:48:54
